ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,BES,BERT
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,
299011585,train,6.2E.Dividing Fractions,||| student: is that right? ||| student: im not sure ||| teacher: What is the product of 6 and 2? ||| student: 3 ||| ,"Ah, close. Product means multiplication. In other words, what is 6 x 2?",provide_correction,,,
616397092,train,4.1G.Prime and Composite Numbers,"||| teacher: Plus 3 for this. ||| teacher: You have completed and mastered the lesson ""Prime and Composite Numbers"" and earned 22 points. ||| teacher: Before we end the session, is there anything else I can help you with? ||| student: no ||| ",Good job today. Let's recap. What is a prime number?,ask_question,,,
405560345,train,3.2B.Multiples of Ten,||| teacher: Let me know if you need any help with it. ||| student: it is 20 ||| teacher: What is 3 multiplied by 4? ||| student: 20 ||| ,"Hmm, not quite. 3 x 4 is just 3 + 3 + 3 + 3. Could you add those together and let me know what you get?",simplify_question,,,
290101326,train,5.3C.Multi-Digit Division with Two-Digit Divisors (Review) - 1,||| student: done\\ ||| teacher: Amazing work! +1 point for your work. ||| teacher: How many paper plates does a company makes? ||| student: 12600 ||| ,Great try! You'll want to divide 10080 by 2,provide_hint,,,
2949295131,train,3.3A.Fraction Concepts,||| teacher: +1 point for your try. ||| teacher: Let's look at your work to see where you made an error. ||| teacher: How many triangles are there on the whiteboard? ||| student: 2 ||| ,Remember a triangle is a 3 sided shape. How many are there?,explain_concept,,,
2928525123,train,5.2B.Comparing Decimal Numbers,||| teacher: Please go ahead and start working on it. ||| student: 25.10 ||| teacher: Is that your final answer? ||| student: es ||| ,"Hmm, not quite. This question is asking us to compare 25.9 and 25.10 and determine which one is bigger.",explain_concept,,,
295039135,train,6.4E.Concept of Ratios,||| student: yes ||| teacher: Sounds great! ||| teacher: Is that your final answer is 6? ||| student: yes ||| ,Ratios are part to a whole and we can write them as fractions. We can write 2:3 as 2/3. How can we write the ratio 4:5?,explain_concept,,,
425323946,train,8.7A.Volume of Cylinders,||| teacher: We know the value of  pi is 3.14 ||| student: yes ||| teacher: What is the value of 12 times 3.14? ||| student: 42 ||| ,Great try! You can use a calculator to do this,provide_strategy,,,
29892262,train,3.4B.Rounding Whole Numbers (Review) - 2,"||| teacher: Happy to work with you today! ||| teacher: Today, let us review and master the lesson ""Rounding Whole Numbers."" ||| teacher: Which is the greatest number among 5 and 3? ||| student: 4 ||| ","Hmm, not quite. Could you explain how you got 4?",ask_question,,,
291623715,train,3.6E.Shapes and Area,||| teacher: Explain how you got your answer. ||| student: wat  i did is that  ther is a 4 on the botem that meens ther shood be a 4 on the top ||| teacher: Are you there? ||| student: yes ||| ,ok great start. We only can do that when we know the two sides are equal.,provide_hint,,,
295107778,train,3.6B.Quadrilaterals,||| teacher: That was a great effort. ||| teacher: Let me help you with this question. ||| teacher: How many parallel sides are there in the given image? ||| student: 2 ||| ,"Yes, well done!",affirm_correct_answer,,,
294929858,train,5.4E.Simple Expression,||| teacher: We are asked to find the quotient of 72 and 6. ||| teacher: Let n be the number of doughnuts. ||| teacher: Are you working on this question? ||| student: 0.0833333 ||| ,We need to determine how many groups of six can be made if there are 72 doughnuts. ,explain_concept,,,
616653225,train,4.6A.Geometric Lines,||| teacher: That is correct. ||| teacher: A ray can be defined as a part of a line that has a fixed starting point but no end point. ||| teacher: So according to the graph which one is a ray? ||| student: J ? ||| ,A ray has to have two letters in its name. The first letter is the starting point and the second letter is any point on the ray.,explain_concept,,,
2979950101,train,3.4B.Rounding Whole Numbers,"||| teacher: Here you go, give it a shot. ||| student: ok ||| teacher: Do you need any hints to solve this one? ||| student: 142 ||| ","Hmm, not quite. Our number is 142.5, and we want to round it to the nearest whole number. Do you know which number we need to look at when rounding to the nearest whole number?",ask_question,,,
297994157,train,3.6B.Quadrilaterals,||| teacher: Let us focus into the topic. ||| student: ok ||| teacher: Which types of quadrilaterals could the pool not be because it only has 1 pair of parallel sides? ||| student: cube ||| ,"Great try! You are on the right track. A cube is a 3 dimensional object, but we want a quadrilateral (with only 4 sides)",explain_concept,,,
291634454,train,4.2A.Place Value,"||| teacher: So, the answer is 2 thousands blocks. ||| teacher: Here you go! ||| teacher: What is the value of 5 in 2,593? ||| student: hudrid ||| ",Great! The 5 is in the hundreds spot.,affirm_correct_answer,,,
41118288,train,5.2C.Rounding Decimal Numbers,"||| teacher: Today, we will work on the topic "" Rounding decimal numbers."" ||| student: oooooh okay!! ||| teacher: What is the value of pi? ||| student: 3.159? ( i have no clue) ||| ",That is close! 3.14 is the value of pi.,explain_concept,,,
613645870,train,4.5A.Geometric Lines,||| student: wait ||| student: 8 ||| teacher: Are you sure about your answer? ||| student: YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS ||| ,"Hm, not quite. Could you let me know why you think the answer is 8?",explain_concept,,,
293968528,train,3.4H.Understanding Division,||| teacher: Your answer is correct plus 1 point! ||| teacher: What would the division expression be for this problem? ||| teacher: Are you working on it? ||| student: 32 ||| ,Good try! Can you show your first step on the whiteboard?,ask_question,,,
637720325,train,4.2C.Multiplicative Comparisons,||| teacher: Now you'll see the next question on board. ||| student: ok ||| teacher: Is that 10 or 15? ||| student: 15 ||| ,That's not correct. What are the two numbers being compared?,ask_question,,,
634826561,train,5.3I.Multiplying Whole Numbers (Review) - 1,||| student: 2x1 ||| teacher: That's great! ||| teacher: Do you have any questions so far? ||| student: no ||| ,Great! Let's try another. What is 7 x 5?,affirm_correct_answer,,,
292821132,train,2.8A.2- and 3-Dimensional Shapes,"||| student: no i was just clicing stuf ||| teacher: Okay, not to worry. ||| teacher: Which shape is this? ||| student: a spear ||| ","Oh you're close. Is this a 2D shape, or 3D shape?",ask_question,,,
295008875,train,5.4B.Order of Operations,||| student: ok ||| teacher: Read the question carefully and choose your correct answer. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! Can you explain how you got your answer?,ask_question,,,
410673976,train,5.7A.Word Problems with Standard Measurement,||| teacher: Go ahead and show your work on the board. ||| teacher: What would be the answer? ||| teacher: Is this your final answer? ||| student: i think so ||| ,Great try! Let's think this through...how many quarts are in a gallon?,simplify_question,,,
291635955,train,3.7C.Using Time,"||| teacher: Okay. ||| teacher: At 1255, the hour hand is very close to the 1 because it's almost 1'0 clock. ||| teacher: What time is it on the clock? ||| student: 11:01 ||| ","Ah, close! Keep in mind the short hand is the hour and the long hand is the minute, not the other way around",provide_hint,,,
2856167175,train,3.6B.Quadrilaterals,||| teacher: Please solve the problem. ||| student: done ||| teacher: Is that your answer? ||| student: yes ||| ,"That is a good try, let's work this problem together.",ask_question,,,
294904019,train,4.2D.Rounding (Review) - 1,"||| teacher: Shall I help you with this question? ||| teacher: You are on the correct track! ||| teacher: And your final answer is? ||| student: 2,568 ||| ","Ah, not quite. Remember, we want to round this to the nearest tens place. That means every number to the right of the tens place should be 0",explain_concept,,,
292809330,train,3.8A.Bar Graphs,"||| teacher: Today, your goal is to master the topic ""Bar Graphs"". ||| student: ok ||| teacher: What do you know about a graph? ||| student: it can be big ||| ","Yes, a graph can be big! Anything else?",affirm_correct_answer,,,
416882947,train,5.7A.Metric Conversions and Word Problems,||| teacher: Here is the first exit ticket. ||| teacher: Go ahead and give it a shot. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! But it looks like you made an arithmetic mistake.,provide_hint,,,
616653225,train,4.6A.Geometric Lines,||| teacher: That is correct. ||| teacher: A ray can be defined as a part of a line that has a fixed starting point but no end point. ||| teacher: So according to the graph which one is a ray? ||| student: J ? ||| ,"Hm, do you know what a ray is in math?",explain_concept,,,
292812844,train,3.4B.Rounding Whole Numbers,||| teacher: There comes our first I Do Question. ||| teacher: Read the question carefully. ||| teacher: What number is in the hundreds place? ||| student: the 8 ||| ,Great try! In 728 the 8 is in the ones place.,provide_hint,,,
2898670106,train,4.2A.Place Value,||| teacher: Now it's time for you to prove you've mastered this lesson! ||| teacher: Please go ahead and answer this question. ||| teacher: Is that your final answer? ||| student: si ||| ,"Let's review place value. In the number 4238, what number is in the tens place?",provide_similar_problem,,,
405432750,train,5.2C.Rounding Decimal Numbers,"||| teacher: Remember to justify your final answer. ||| teacher: So, I can add more points to your scoreboard. ||| teacher: What number is in the hundredth place? ||| student: 3 ||| ",Great try! The 3 is actually in the thousandths place.,provide_hint,,,
295011351,train,7.1G.Applying Properties of Operations (Review) - 1,||| teacher: Let's move on to the next question. ||| teacher: Kindly choose the correct answer. ||| teacher: Are you trying to choose the correct answer? ||| student: yes ||| ,What is the correct answer?,ask_question,,,
401412251,train,3.5B.Word Problems with Multiplication,||| teacher: Now you'll see the next question on the board. ||| teacher: Go ahead and give your best answer. ||| teacher: How many minutes per hour? ||| student: 44 ||| ,There are 60 minutes in an hour. There are also 60 seconds in a minute.,explain_concept,,,
2895106109,train,4.5A.Geometric Lines,"||| teacher: Examples: triangles, rectangles and pentagons. ||| teacher: An obtuse angle is an angle that is more than 90 degrees. ||| teacher: What is the name of a 5 sided polygon? ||| student: a octogon ||| ","Not quite, that shape has 8 sides. Penta means 5, so what would a 5 sided polygon be called?",provide_hint,,,
638345336,train,4.4G.Dividing with Remainders,||| teacher: Consider the first digit in the given number. ||| teacher: How many times 4 go in 6? ||| teacher: Have you learned multiplication tables? ||| student: 6 ||| ,"I can help you solve this problem. What if you had 6 apples, how many groups of 4 could you make?  ",provide_similar_problem,,,
