ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,LPD_Probabilities,BES,BES_Probabilities,BERT,BERT_Probabilities
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,,,,
291637826,val,A2.7D.Factoring Polynomials,||| teacher: The GCF is the variable 'b' as each term shares this factor. ||| teacher: Determine if the terms share a GCT and factor it out. ||| teacher: What is the constant term? ||| student: a ||| ,"Ah, not quite. Constant just means the number that doesn't have a letter after it.",explain_concept,,,,,,
296403768,val,5.3C.Multi-Digit Division with Two-Digit Divisors,"||| teacher: The value of 22 times 4 is 88. ||| teacher: Next, we have to subtract the value of 103 - 88. ||| teacher: What is the value of 103 - 88? ||| student: 4 ||| ","Ah, no that's not it. Since we're focused on learning long division, it's ok to use your calculator for the subtraction part",provide_strategy,,,,,,
291596942,val,5.3C.Multi-Digit Division with Two-Digit Divisors,||| teacher: What times 13 gives us 39? ||| student: ok ||| teacher: What is the value of 13 times 3? ||| student: 19 ||| ,Great try! Remember that with multiplication you cannot just multiply the tens digit and the ones digit.,provide_hint,,,,,,
424719137,val,7.RP.2a.Proportional Relationship Graphs (Review) - 1.,||| teacher: Do you understand what I did? ||| student: a little bit ||| teacher: Do you have any questions so far? ||| student: no ||| ,"Ok great, let's try another problem!",encourage_student,,,,,,
292806733,val,2.9A.Measuring Length,"||| teacher: Yes correct . ||| teacher: The other end of the crayon is at 4, which means the other end of the crayon      is at 4 centimeters. ||| teacher: What is the value of                 4 centimeters  - 0 centimeters ? ||| student: 40 ||| ","Hm, not quite. Our goal is to figure out how long the crayon is. Do you know how long the crayon is?",simplify_question,,,,,,
296337636,val,2.9F.Area by Counting,||| teacher: Let me know if you need any help along. ||| teacher: Read the question carefully. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! When we find area we can count the total number of boxes. How many total boxes are within the rectangle?,provide_strategy,,,,,,
2950057118,val,5.2A.Decimal Numbers,||| teacher: Excellent work! Plus 1 point. ||| teacher: Here comes the question. ||| teacher: Is that your final answer? ||| student: 0.8 ||| ,"You are close! You want to write ""eight hundredths"", but you wrote ""eight tenths""",provide_correction,,,,,,
292827169,val,4.2C.Multiplicative Comparisons,||| teacher: Correct answer. ||| student: oh ||| teacher: What is the product of 9 and 8? ||| student: 17 ||| ,"Ah, not quite. Product just means the result of a multiplication question. In other words, what's 9 x 8?",simplify_question,,,,,,
411065319,val,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"To find the area, we would multiply the length times width. What is the length?",explain_concept,,,,,,
429045438,val,5.4G.Volume of Rectangular Prisms (Review) - 2,||| teacher: Good start. ||| student: the answer is 28 ||| teacher: Is that your final answer? ||| student: yes ||| ,Great start! Can you explain how you got 28?,ask_question,,,,,,
292756129,val,4.3E.Comparing Whole Numbers,"||| teacher: You can to it! ||| teacher: 1 is the first smallest digit in the number 3591. ||| teacher: Which is the next smallest digit in 3591 other than 1? ||| student: 9 cause its 10 and 3 is 1,000 and 5 is 100 ||| ","Ah yeah, I see what you mean. Sorry, I should've been more precise.",simplify_question,,,,,,
640470641,val,5.2A.Place Value,"||| teacher: Go through the question once. ||| teacher: In this question, we need to find the value of the number 10 to the exponent 5. ||| teacher: Would you like to give this question a try? ||| student: is it 10.05?? ||| ","Great try! an exponent of 5 means that you will multiply the base number by itself that many times. So, 10 to the exponent 5 would be 10x10x10x10x10",provide_strategy,,,,,,
413867740,val,4.3E.Adding and Subtracting Fractions,||| teacher: Excellent work so far! Keep it up! ||| teacher: Please recheck the answer. ||| teacher: Are you still on the computer? ||| student: yes im right what are you talking about ||| ,"Yes, your numerator is correct! However, remember that when we're adding fractions with the same denominator, we keep the denominator the same - we don't add the denominators.",provide_hint,,,,,,
292856234,val,8.5G.Intro to Functions,||| teacher: The x's count by twos and the y's count by 6's. ||| teacher: Look for a pattern on this part of the chart only to help you with this question. ||| teacher: Why does the given chart have the five in the x column when it is counting by two's before that? ||| student: 23 ||| ,How did you get that?,ask_question,,,,,,
4055603103,val,3.2B.Multiples of Ten,||| teacher: Is that your final answer? ||| student: no\\ ||| teacher: What is the final answer? ||| student: nhw ||| ,Can you give me a number that is a multiple of 10?,ask_question,,,,,,
614271245,val,5.1A.Multiplying Whole Numbers,"||| student: yay ||| teacher: Next, we have to find the value of 6 times 9 + 2. ||| teacher: What is the value of 6 times 9 + 2? ||| student: 99 ||| ",Great try! What was your first step?,ask_question,,,,,,
637779512,val,5.2B.Comparing Decimal Numbers,||| teacher: '<' is the lesser than symbol. 7.09 is less than(<) 7.90. ||| teacher: Did you understand what i did on the whiteboard ? ||| teacher: Are you there in the session? ||| student: ya ||| ,Is this statement true or false? 8.05 > 8.50 ,ask_question,,,,,,
632146541,val,5.7A.Line Plots with Fractions (Review) - 2,||| teacher: Please recheck your answer. ||| student: 3/4 + 1/4 =4/4 ||| teacher: 1/8+2/4+6/8+2/2+5/8 = ? ||| student: 16/8 ||| ,"Great try! Remember that you need common denominators when you add fractions. What is the common denominator between 8, 4, and 2?",explain_concept,,,,,,
429475560,val,4.5C.Area,"||| teacher: Excellent! ||| teacher: A = l x w, A stands for area, l stands for length, and w stands for width. ||| teacher: What is the length of this rectangle? ||| student: 24 ||| ",Usually for length we choose the longer side. 24 would be the width.,explain_concept,,,,,,
292850592,val,4.4G.Estimation,||| student: 200 ||| teacher: Okay [STUDENT]. ||| teacher: Is it 200? ||| student: yes ||| ,Close! You do not need to subtract 1 from the hundreds place value.,explain_concept,,,,,,
411343921,val,3.6C.Unit Squares (Review) - 1,"||| student: i dont know ||| teacher: This image has 4 halves.  If two halves make a whole, 2 wholes do make 4 halves. ||| teacher: Do you understand? ||| student: ammmmmmmmmm a littal ||| ","If we have 5 wholes, how many halves is that?",ask_question,,,,,,
296362514,val,2.8A.2- and 3-Dimensional Shapes,||| teacher: This is our first question. ||| student: ok ||| teacher: What is meant by 2D shape? ||| student: like its flat ||| ,Great try! Can you explain what you mean by flat?,ask_question,,,,,,
291596942,val,5.3C.Multi-Digit Division with Two-Digit Divisors,||| teacher: What times 13 gives us 39? ||| student: ok ||| teacher: What is the value of 13 times 3? ||| student: 19 ||| ,"I see your thinking, 3x3 is 9 but when we have multiple digits multiplication works a little differently",provide_similar_problem,,,,,,
411065370,val,3.6D.Decomposing Figures,||| student: es 28 ||| teacher: Recheck your work once again. ||| teacher: Do you need any help with it? ||| student: 'es 37 ||| ,"Hm, not quite. We need to break up the this shape into two smaller shapes",provide_strategy,,,,,,
299011554,val,6.2E.Dividing Fractions,"||| teacher: Sounds good. ||| teacher: When dividing with fractions, the whole number must be changed into a fraction. ||| teacher: How can the problem be written changing 20 to a fraction? ||| student: 20 over 100 ||| ",Great try. When we want to change a whole number into a fraction we do not want to change it's value.,provide_hint,,,,,,
296378893,val,4.1C.Estimation (Review) - 1,||| student: b ||| teacher: Try to solve it quickly. ||| teacher: Is that your answer? ||| student: yes ||| ,Great try! We want to estimate the total number of balloons in the two groups. How many balloons do you estimate in 1?,provide_strategy,,,,,,
405468635,val,3.1A.Bar Graphs,||| student: okay ||| teacher: Identify the least and most favorite colors. ||| teacher: What is the least favorite color? ||| student: yellow ||| ,Great try - why did you choose yellow?,ask_question,,,,,,
411460689,val,7.4D.Percent Change,||| teacher: Plus 3 points added to your scoreboard. ||| teacher: Please give this question a try. ||| teacher: Is that your final answer? ||| student: yes ||| ,That is not correct. Percent change formula is the new price minus the original price. Then divide that value by the original price. What is the new price?,explain_concept,,,,,,
40547467,val,4.1C.Estimation,"||| teacher: Yes, [STUDENT]. ||| teacher: Today, we are going to work on the topic ""Estimation."" ||| teacher: What do you know about place value? ||| student: 893 ||| ",What place is the 8 in the number 893?,ask_question,,,,,,
2850095108,val,2.4B.Addition and Subtraction Within 100,||| student: no ||| teacher: Here is the next question. ||| teacher: Would you like to give it a try? ||| student: it is 68 ||| ,Great try! Can you please explain how you got 68?,ask_question,,,,,,
296300928,val,5.2A.Place Value,||| student: like that ||| teacher: +1 point for your try. ||| teacher: How many zeros are in a hundred? ||| student: 0 ||| ,"Let's review place value. In the number 672, the 6 digit is in the hundreds place, representing 600. 7 is in the tens place and 2 is in the ones place.",explain_concept,,,,,,
4247410101,val,7.NS.1b.Adding Rational Numbers,||| teacher: Please go ahead and read the question carefully. ||| teacher: Please share the answer. ||| teacher: Are you there? ||| student: aiden and adiel and eliesn and jeremah ***** ||| ,Great try! But what operation will we use?,ask_question,,,,,,
292875598,val,5.1A.Multiplying Whole Numbers,||| student: ssssssssssooooorrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy ||| teacher: What is the value of the length of the square? ||| teacher: Are you working on this question? ||| student: rectangle area = length    width ||| ,You are correct that you find area by multiplying length and width. But what is the value of the length?,ask_question,,,,,,
298923174,val,3.3F.Understanding Equivalent Fractions (Review) - 1,"||| teacher: Go ahead, try it your best shot. ||| teacher: This is a very good start. ||| teacher: Is this your final answer? ||| student: yes ||| ","Hmm, not quite",explain_concept,,,,,,
612872221,val,4.4D.Multiplying Multi-Digit by One-Digit Numbers,||| teacher: Are you familiar with multiplying multi-digit numbers by one-digit numbers? ||| student: yes ||| teacher: The first step is to multiply the bottom number which is 9 by the ones place of the number at the top. What is 9 times 8? ||| student: 81 ||| ,Close. 9 x 9 is 81. Could you try 9 x 8 again?,provide_correction,,,,,,
405458282,val,2.2A.Place Value,||| teacher: Give it your best shot! ||| teacher: Go through the question carefully. ||| teacher: Is that your final answer? ||| student: D 400 40 4 ||| ,"Hmm, not quite. Could you let me know why you picked D?",ask_question,,,,,,
398148667,val,3.4H.Understanding Division (Review) - 2,"||| teacher: Please go ahead. ||| teacher: Give it a shot. ||| teacher: Before we end the session, is there anything else I can help you with? ||| student: No ||| ",Great - have a great day!,encourage_student,,,,,,
429045438,val,5.4G.Volume of Rectangular Prisms (Review) - 2,||| teacher: Good start. ||| student: the answer is 28 ||| teacher: Is that your final answer? ||| student: yes ||| ,Let's review this problem again. What is the volume of the rectangular prism? ,ask_question,,,,,,
